num	glyph	G0-source	description
6156	裼	G0-7153	GB/T 2312—1980，81—51
6157	裨	G0-7154	GB/T 2312—1980，81—52
6158	裾	G0-7155	GB/T 2312—1980，81—53
6159	裰	G0-7156	GB/T 2312—1980，81—54
6160	褡	G0-7157	GB/T 2312—1980，81—55
6161	褙	G0-7158	GB/T 2312—1980，81—56
6162	褓	G0-7159	GB/T 2312—1980，81—57
6163	褛	G0-715A	GB/T 2312—1980，81—58
6164	褊	G0-715B	GB/T 2312—1980，81—59
6165	褴	G0-715C	GB/T 2312—1980，81—60
6166	褫	G0-715D	GB/T 2312—1980，81—61
6167	褶	G0-715E	GB/T 2312—1980，81—62
6168	襁	G0-715F	GB/T 2312—1980，81—63
6169	襦	G0-7160	GB/T 2312—1980，81—64
6170	襻	G0-7161	GB/T 2312—1980，81—65
6171	疋	G0-7162	GB/T 2312—1980，81—66
6172	胥	G0-7163	GB/T 2312—1980，81—67
6173	皲	G0-7164	GB/T 2312—1980，81—68
6174	皴	G0-7165	GB/T 2312—1980，81—69
6175	矜	G0-7166	GB/T 2312—1980，81—70
6176	耒	G0-7167	GB/T 2312—1980，81—71
6177	耔	G0-7168	GB/T 2312—1980，81—72
6178	耖	G0-7169	GB/T 2312—1980，81—73
6179	耜	G0-716A	GB/T 2312—1980，81—74
6180	耠	G0-716B	GB/T 2312—1980，81—75
6181	耢	G0-716C	GB/T 2312—1980，81—76
6182	耥	G0-716D	GB/T 2312—1980，81—77
6183	耦	G0-716E	GB/T 2312—1980，81—78
6184	耧	G0-716F	GB/T 2312—1980，81—79
6185	耩	G0-7170	GB/T 2312—1980，81—80
6186	耨	G0-7171	GB/T 2312—1980，81—81
6187	耱	G0-7172	GB/T 2312—1980，81—82
6188	耋	G0-7173	GB/T 2312—1980，81—83
6189	耵	G0-7174	GB/T 2312—1980，81—84
6190	聃	G0-7175	GB/T 2312—1980，81—85
6191	聆	G0-7176	GB/T 2312—1980，81—86
6192	聍	G0-7177	GB/T 2312—1980，81—87
6193	聒	G0-7178	GB/T 2312—1980，81—88
6194	聩	G0-7179	GB/T 2312—1980，81—89
6195	聱	G0-717A	GB/T 2312—1980，81—90
6196	覃	G0-717B	GB/T 2312—1980，81—91
6197	顸	G0-717C	GB/T 2312—1980，81—92
6198	颀	G0-717D	GB/T 2312—1980，81—93
6199	颃	G0-717E	GB/T 2312—1980，81—94
6200	颉	G0-7221	GB/T 2312—1980，82—01
6201	颌	G0-7222	GB/T 2312—1980，82—02
6202	颍	G0-7223	GB/T 2312—1980，82—03
6203	颏	G0-7224	GB/T 2312—1980，82—04
6204	颔	G0-7225	GB/T 2312—1980，82—05
6205	颚	G0-7226	GB/T 2312—1980，82—06
6206	颛	G0-7227	GB/T 2312—1980，82—07
6207	颞	G0-7228	GB/T 2312—1980，82—08
6208	颟	G0-7229	GB/T 2312—1980，82—09
6209	颡	G0-722A	GB/T 2312—1980，82—10
6210	颢	G0-722B	GB/T 2312—1980，82—11
6211	颥	G0-722C	GB/T 2312—1980，82—12
6212	颦	G0-722D	GB/T 2312—1980，82—13
6213	虍	G0-722E	GB/T 2312—1980，82—14
6214	虔	G0-722F	GB/T 2312—1980，82—15
6215	虬	G0-7230	GB/T 2312—1980，82—16
6216	虮	G0-7231	GB/T 2312—1980，82—17
6217	虿	G0-7232	GB/T 2312—1980，82—18
6218	虺	G0-7233	GB/T 2312—1980，82—19
6219	虼	G0-7234	GB/T 2312—1980，82—20
6220	虻	G0-7235	GB/T 2312—1980，82—21
6221	蚨	G0-7236	GB/T 2312—1980，82—22
6222	蚍	G0-7237	GB/T 2312—1980，82—23
6223	蚋	G0-7238	GB/T 2312—1980，82—24
6224	蚬	G0-7239	GB/T 2312—1980，82—25
6225	蚝	G0-723A	GB/T 2312—1980，82—26
6226	蚧	G0-723B	GB/T 2312—1980，82—27
6227	蚣	G0-723C	GB/T 2312—1980，82—28
6228	蚪	G0-723D	GB/T 2312—1980，82—29
6229	蚓	G0-723E	GB/T 2312—1980，82—30
6230	蚩	G0-723F	GB/T 2312—1980，82—31
6231	蚶	G0-7240	GB/T 2312—1980，82—32
6232	蛄	G0-7241	GB/T 2312—1980，82—33
6233	蚵	G0-7242	GB/T 2312—1980，82—34
6234	蛎	G0-7243	GB/T 2312—1980，82—35
6235	蚰	G0-7244	GB/T 2312—1980，82—36
6236	蚺	G0-7245	GB/T 2312—1980，82—37
6237	蚱	G0-7246	GB/T 2312—1980，82—38
6238	蚯	G0-7247	GB/T 2312—1980，82—39
6239	蛉	G0-7248	GB/T 2312—1980，82—40
6240	蛏	G0-7249	GB/T 2312—1980，82—41
6241	蚴	G0-724A	GB/T 2312—1980，82—42
6242	蛩	G0-724B	GB/T 2312—1980，82—43
6243	蛱	G0-724C	GB/T 2312—1980，82—44
6244	蛲	G0-724D	GB/T 2312—1980，82—45
6245	蛭	G0-724E	GB/T 2312—1980，82—46
6246	蛳	G0-724F	GB/T 2312—1980，82—47
6247	蛐	G0-7250	GB/T 2312—1980，82—48
6248	蜓	G0-7251	GB/T 2312—1980，82—49
6249	蛞	G0-7252	GB/T 2312—1980，82—50
6250	蛴	G0-7253	GB/T 2312—1980，82—51
6251	蛟	G0-7254	GB/T 2312—1980，82—52
6252	蛘	G0-7255	GB/T 2312—1980，82—53
6253	蛑	G0-7256	GB/T 2312—1980，82—54
6254	蜃	G0-7257	GB/T 2312—1980，82—55
6255	蜇	G0-7258	GB/T 2312—1980，82—56
6256	蛸	G0-7259	GB/T 2312—1980，82—57
6257	蜈	G0-725A	GB/T 2312—1980，82—58
6258	蜊	G0-725B	GB/T 2312—1980，82—59
6259	蜍	G0-725C	GB/T 2312—1980，82—60
6260	蜉	G0-725D	GB/T 2312—1980，82—61
6261	蜣	G0-725E	GB/T 2312—1980，82—62
6262	蜻	G0-725F	GB/T 2312—1980，82—63
6263	蜞	G0-7260	GB/T 2312—1980，82—64
6264	蜥	G0-7261	GB/T 2312—1980，82—65
6265	蜮	G0-7262	GB/T 2312—1980，82—66
6266	蜚	G0-7263	GB/T 2312—1980，82—67
6267	蜾	G0-7264	GB/T 2312—1980，82—68
6268	蝈	G0-7265	GB/T 2312—1980，82—69
6269	蜴	G0-7266	GB/T 2312—1980，82—70
6270	蜱	G0-7267	GB/T 2312—1980，82—71
6271	蜩	G0-7268	GB/T 2312—1980，82—72
6272	蜷	G0-7269	GB/T 2312—1980，82—73
6273	蜿	G0-726A	GB/T 2312—1980，82—74
6274	螂	G0-726B	GB/T 2312—1980，82—75
6275	蜢	G0-726C	GB/T 2312—1980，82—76
6276	蝽	G0-726D	GB/T 2312—1980，82—77
6277	蝾	G0-726E	GB/T 2312—1980，82—78
6278	蝻	G0-726F	GB/T 2312—1980，82—79
6279	蝠	G0-7270	GB/T 2312—1980，82—80
6280	蝰	G0-7271	GB/T 2312—1980，82—81
6281	蝌	G0-7272	GB/T 2312—1980，82—82
6282	蝮	G0-7273	GB/T 2312—1980，82—83
6283	螋	G0-7274	GB/T 2312—1980，82—84
6284	蝓	G0-7275	GB/T 2312—1980，82—85
6285	蝣	G0-7276	GB/T 2312—1980，82—86
6286	蝼	G0-7277	GB/T 2312—1980，82—87
6287	蝤	G0-7278	GB/T 2312—1980，82—88
6288	蝙	G0-7279	GB/T 2312—1980，82—89
6289	蝥	G0-727A	GB/T 2312—1980，82—90
6290	螓	G0-727B	GB/T 2312—1980，82—91
6291	螯	G0-727C	GB/T 2312—1980，82—92
6292	螨	G0-727D	GB/T 2312—1980，82—93
6293	蟒	G0-727E	GB/T 2312—1980，82—94
6294	蟆	G0-7321	GB/T 2312—1980，83—01
6295	螈	G0-7322	GB/T 2312—1980，83—02
6296	螅	G0-7323	GB/T 2312—1980，83—03
6297	螭	G0-7324	GB/T 2312—1980，83—04
6298	螗	G0-7325	GB/T 2312—1980，83—05
6299	螃	G0-7326	GB/T 2312—1980，83—06
6300	螫	G0-7327	GB/T 2312—1980，83—07
6301	蟥	G0-7328	GB/T 2312—1980，83—08
6302	螬	G0-7329	GB/T 2312—1980，83—09
6303	螵	G0-732A	GB/T 2312—1980，83—10
6304	螳	G0-732B	GB/T 2312—1980，83—11
6305	蟋	G0-732C	GB/T 2312—1980，83—12
6306	蟓	G0-732D	GB/T 2312—1980，83—13
6307	螽	G0-732E	GB/T 2312—1980，83—14
6308	蟑	G0-732F	GB/T 2312—1980，83—15
6309	蟀	G0-7330	GB/T 2312—1980，83—16
6310	蟊	G0-7331	GB/T 2312—1980，83—17
6311	蟛	G0-7332	GB/T 2312—1980，83—18
6312	蟪	G0-7333	GB/T 2312—1980，83—19
6313	蟠	G0-7334	GB/T 2312—1980，83—20
6314	蟮	G0-7335	GB/T 2312—1980，83—21
6315	蠖	G0-7336	GB/T 2312—1980，83—22
6316	蠓	G0-7337	GB/T 2312—1980，83—23
6317	蟾	G0-7338	GB/T 2312—1980，83—24
6318	蠊	G0-7339	GB/T 2312—1980，83—25
6319	蠛	G0-733A	GB/T 2312—1980，83—26
6320	蠡	G0-733B	GB/T 2312—1980，83—27
6321	蠹	G0-733C	GB/T 2312—1980，83—28
6322	蠼	G0-733D	GB/T 2312—1980，83—29
6323	缶	G0-733E	GB/T 2312—1980，83—30
6324	罂	G0-733F	GB/T 2312—1980，83—31
6325	罄	G0-7340	GB/T 2312—1980，83—32
6326	罅	G0-7341	GB/T 2312—1980，83—33
6327	舐	G0-7342	GB/T 2312—1980，83—34
6328	竺	G0-7343	GB/T 2312—1980，83—35
6329	竽	G0-7344	GB/T 2312—1980，83—36
6330	笈	G0-7345	GB/T 2312—1980，83—37
6331	笃	G0-7346	GB/T 2312—1980，83—38
6332	笄	G0-7347	GB/T 2312—1980，83—39
6333	笕	G0-7348	GB/T 2312—1980，83—40
6334	笊	G0-7349	GB/T 2312—1980，83—41
6335	笫	G0-734A	GB/T 2312—1980，83—42
6336	笏	G0-734B	GB/T 2312—1980，83—43
6337	筇	G0-734C	GB/T 2312—1980，83—44
6338	笸	G0-734D	GB/T 2312—1980，83—45
6339	笪	G0-734E	GB/T 2312—1980，83—46
6340	笙	G0-734F	GB/T 2312—1980，83—47
6341	笮	G0-7350	GB/T 2312—1980，83—48
6342	笱	G0-7351	GB/T 2312—1980，83—49
6343	笠	G0-7352	GB/T 2312—1980，83—50
6344	笥	G0-7353	GB/T 2312—1980，83—51
6345	笤	G0-7354	GB/T 2312—1980，83—52
6346	笳	G0-7355	GB/T 2312—1980，83—53
6347	笾	G0-7356	GB/T 2312—1980，83—54
6348	笞	G0-7357	GB/T 2312—1980，83—55
6349	筘	G0-7358	GB/T 2312—1980，83—56
6350	筚	G0-7359	GB/T 2312—1980，83—57
6351	筅	G0-735A	GB/T 2312—1980，83—58
6352	筵	G0-735B	GB/T 2312—1980，83—59
6353	筌	G0-735C	GB/T 2312—1980，83—60
6354	筝	G0-735D	GB/T 2312—1980，83—61
6355	筠	G0-735E	GB/T 2312—1980，83—62
6356	筮	G0-735F	GB/T 2312—1980，83—63
6357	筻	G0-7360	GB/T 2312—1980，83—64
6358	筢	G0-7361	GB/T 2312—1980，83—65
6359	筲	G0-7362	GB/T 2312—1980，83—66
6360	筱	G0-7363	GB/T 2312—1980，83—67
6361	箐	G0-7364	GB/T 2312—1980，83—68
6362	箦	G0-7365	GB/T 2312—1980，83—69
6363	箧	G0-7366	GB/T 2312—1980，83—70
6364	箸	G0-7367	GB/T 2312—1980，83—71
6365	箬	G0-7368	GB/T 2312—1980，83—72
6366	箝	G0-7369	GB/T 2312—1980，83—73
6367	箨	G0-736A	GB/T 2312—1980，83—74
6368	箅	G0-736B	GB/T 2312—1980，83—75
6369	箪	G0-736C	GB/T 2312—1980，83—76
6370	箜	G0-736D	GB/T 2312—1980，83—77
6371	箢	G0-736E	GB/T 2312—1980，83—78
6372	箫	G0-736F	GB/T 2312—1980，83—79
6373	箴	G0-7370	GB/T 2312—1980，83—80
6374	篑	G0-7371	GB/T 2312—1980，83—81
6375	篁	G0-7372	GB/T 2312—1980，83—82
6376	篌	G0-7373	GB/T 2312—1980，83—83
6377	篝	G0-7374	GB/T 2312—1980，83—84
6378	篚	G0-7375	GB/T 2312—1980，83—85
6379	篥	G0-7376	GB/T 2312—1980，83—86
6380	篦	G0-7377	GB/T 2312—1980，83—87
6381	篪	G0-7378	GB/T 2312—1980，83—88
6382	簌	G0-7379	GB/T 2312—1980，83—89
6383	篾	G0-737A	GB/T 2312—1980，83—90
6384	篼	G0-737B	GB/T 2312—1980，83—91
6385	簏	G0-737C	GB/T 2312—1980，83—92
6386	簖	G0-737D	GB/T 2312—1980，83—93
6387	簋	G0-737E	GB/T 2312—1980，83—94
6388	簟	G0-7421	GB/T 2312—1980，84—01
6389	簪	G0-7422	GB/T 2312—1980，84—02
6390	簦	G0-7423	GB/T 2312—1980，84—03
6391	簸	G0-7424	GB/T 2312—1980，84—04
6392	籁	G0-7425	GB/T 2312—1980，84—05
6393	籀	G0-7426	GB/T 2312—1980，84—06
6394	臾	G0-7427	GB/T 2312—1980，84—07
6395	舁	G0-7428	GB/T 2312—1980，84—08
6396	舂	G0-7429	GB/T 2312—1980，84—09
6397	舄	G0-742A	GB/T 2312—1980，84—10
6398	臬	G0-742B	GB/T 2312—1980，84—11
6399	衄	G0-742C	GB/T 2312—1980，84—12
6400	舡	G0-742D	GB/T 2312—1980，84—13
6401	舢	G0-742E	GB/T 2312—1980，84—14
6402	舣	G0-742F	GB/T 2312—1980，84—15
6403	舭	G0-7430	GB/T 2312—1980，84—16
6404	舯	G0-7431	GB/T 2312—1980，84—17
6405	舨	G0-7432	GB/T 2312—1980，84—18
6406	舫	G0-7433	GB/T 2312—1980，84—19
6407	舸	G0-7434	GB/T 2312—1980，84—20
6408	舻	G0-7435	GB/T 2312—1980，84—21
6409	舳	G0-7436	GB/T 2312—1980，84—22
6410	舴	G0-7437	GB/T 2312—1980，84—23
6411	舾	G0-7438	GB/T 2312—1980，84—24
6412	艄	G0-7439	GB/T 2312—1980，84—25
6413	艉	G0-743A	GB/T 2312—1980，84—26
6414	艋	G0-743B	GB/T 2312—1980，84—27
6415	艏	G0-743C	GB/T 2312—1980，84—28
6416	艚	G0-743D	GB/T 2312—1980，84—29
6417	艟	G0-743E	GB/T 2312—1980，84—30
6418	艨	G0-743F	GB/T 2312—1980，84—31
6419	衾	G0-7440	GB/T 2312—1980，84—32
6420	袅	G0-7441	GB/T 2312—1980，84—33
6421	袈	G0-7442	GB/T 2312—1980，84—34
6422	裘	G0-7443	GB/T 2312—1980，84—35
6423	裟	G0-7444	GB/T 2312—1980，84—36
6424	襞	G0-7445	GB/T 2312—1980，84—37
6425	羝	G0-7446	GB/T 2312—1980，84—38
6426	羟	G0-7447	GB/T 2312—1980，84—39
6427	羧	G0-7448	GB/T 2312—1980，84—40
6428	羯	G0-7449	GB/T 2312—1980，84—41
6429	羰	G0-744A	GB/T 2312—1980，84—42
6430	羲	G0-744B	GB/T 2312—1980，84—43
6431	籼	G0-744C	GB/T 2312—1980，84—44
6432	敉	G0-744D	GB/T 2312—1980，84—45
6433	粑	G0-744E	GB/T 2312—1980，84—46
6434	粝	G0-744F	GB/T 2312—1980，84—47
6435	粜	G0-7450	GB/T 2312—1980，84—48
6436	粞	G0-7451	GB/T 2312—1980，84—49
6437	粢	G0-7452	GB/T 2312—1980，84—50
6438	粲	G0-7453	GB/T 2312—1980，84—51
6439	粼	G0-7454	GB/T 2312—1980，84—52
6440	粽	G0-7455	GB/T 2312—1980，84—53
6441	糁	G0-7456	GB/T 2312—1980，84—54
6442	糇	G0-7457	GB/T 2312—1980，84—55
6443	糌	G0-7458	GB/T 2312—1980，84—56
6444	糍	G0-7459	GB/T 2312—1980，84—57
6445	糈	G0-745A	GB/T 2312—1980，84—58
6446	糅	G0-745B	GB/T 2312—1980，84—59
6447	糗	G0-745C	GB/T 2312—1980，84—60
6448	糨	G0-745D	GB/T 2312—1980，84—61
6449	艮	G0-745E	GB/T 2312—1980，84—62
6450	暨	G0-745F	GB/T 2312—1980，84—63
6451	羿	G0-7460	GB/T 2312—1980，84—64
6452	翎	G0-7461	GB/T 2312—1980，84—65
6453	翕	G0-7462	GB/T 2312—1980，84—66
6454	翥	G0-7463	GB/T 2312—1980，84—67
6455	翡	G0-7464	GB/T 2312—1980，84—68
6456	翦	G0-7465	GB/T 2312—1980，84—69
6457	翩	G0-7466	GB/T 2312—1980，84—70
6458	翮	G0-7467	GB/T 2312—1980，84—71
6459	翳	G0-7468	GB/T 2312—1980，84—72
6460	糸	G0-7469	GB/T 2312—1980，84—73
6461	絷	G0-746A	GB/T 2312—1980，84—74
6462	綦	G0-746B	GB/T 2312—1980，84—75
6463	綮	G0-746C	GB/T 2312—1980，84—76
6464	繇	G0-746D	GB/T 2312—1980，84—77
6465	纛	G0-746E	GB/T 2312—1980，84—78
6466	麸	G0-746F	GB/T 2312—1980，84—79
6467	麴	G0-7470	GB/T 2312—1980，84—80
6468	赳	G0-7471	GB/T 2312—1980，84—81
6469	趄	G0-7472	GB/T 2312—1980，84—82
6470	趔	G0-7473	GB/T 2312—1980，84—83
6471	趑	G0-7474	GB/T 2312—1980，84—84
6472	趱	G0-7475	GB/T 2312—1980，84—85
6473	赧	G0-7476	GB/T 2312—1980，84—86
6474	赭	G0-7477	GB/T 2312—1980，84—87
6475	豇	G0-7478	GB/T 2312—1980，84—88
6476	豉	G0-7479	GB/T 2312—1980，84—89
6477	酊	G0-747A	GB/T 2312—1980，84—90
6478	酐	G0-747B	GB/T 2312—1980，84—91
6479	酎	G0-747C	GB/T 2312—1980，84—92
6480	酏	G0-747D	GB/T 2312—1980，84—93
6481	酤	G0-747E	GB/T 2312—1980，84—94
6482	酢	G0-7521	GB/T 2312—1980，85—01
6483	酡	G0-7522	GB/T 2312—1980，85—02
6484	酰	G0-7523	GB/T 2312—1980，85—03
6485	酩	G0-7524	GB/T 2312—1980，85—04
6486	酯	G0-7525	GB/T 2312—1980，85—05
6487	酽	G0-7526	GB/T 2312—1980，85—06
6488	酾	G0-7527	GB/T 2312—1980，85—07
6489	酲	G0-7528	GB/T 2312—1980，85—08
6490	酴	G0-7529	GB/T 2312—1980，85—09
6491	酹	G0-752A	GB/T 2312—1980，85—10
6492	醌	G0-752B	GB/T 2312—1980，85—11
6493	醅	G0-752C	GB/T 2312—1980，85—12
6494	醐	G0-752D	GB/T 2312—1980，85—13
6495	醍	G0-752E	GB/T 2312—1980，85—14
6496	醑	G0-752F	GB/T 2312—1980，85—15
6497	醢	G0-7530	GB/T 2312—1980，85—16
6498	醣	G0-7531	GB/T 2312—1980，85—17
6499	醪	G0-7532	GB/T 2312—1980，85—18
6500	醭	G0-7533	GB/T 2312—1980，85—19
6501	醮	G0-7534	GB/T 2312—1980，85—20
6502	醯	G0-7535	GB/T 2312—1980，85—21
6503	醵	G0-7536	GB/T 2312—1980，85—22
6504	醴	G0-7537	GB/T 2312—1980，85—23
6505	醺	G0-7538	GB/T 2312—1980，85—24
6506	豕	G0-7539	GB/T 2312—1980，85—25
6507	鹾	G0-753A	GB/T 2312—1980，85—26
6508	趸	G0-753B	GB/T 2312—1980，85—27
6509	跫	G0-753C	GB/T 2312—1980，85—28
6510	踅	G0-753D	GB/T 2312—1980，85—29
6511	蹙	G0-753E	GB/T 2312—1980，85—30
6512	蹩	G0-753F	GB/T 2312—1980，85—31
6513	趵	G0-7540	GB/T 2312—1980，85—32
6514	趿	G0-7541	GB/T 2312—1980，85—33
6515	趼	G0-7542	GB/T 2312—1980，85—34
6516	趺	G0-7543	GB/T 2312—1980，85—35
6517	跄	G0-7544	GB/T 2312—1980，85—36
6518	跖	G0-7545	GB/T 2312—1980，85—37
6519	跗	G0-7546	GB/T 2312—1980，85—38
6520	跚	G0-7547	GB/T 2312—1980，85—39
6521	跞	G0-7548	GB/T 2312—1980，85—40
6522	跎	G0-7549	GB/T 2312—1980，85—41
6523	跏	G0-754A	GB/T 2312—1980，85—42
6524	跛	G0-754B	GB/T 2312—1980，85—43
6525	跆	G0-754C	GB/T 2312—1980，85—44
6526	跬	G0-754D	GB/T 2312—1980，85—45
6527	跷	G0-754E	GB/T 2312—1980，85—46
6528	跸	G0-754F	GB/T 2312—1980，85—47
6529	跣	G0-7550	GB/T 2312—1980，85—48
6530	跹	G0-7551	GB/T 2312—1980，85—49
6531	跻	G0-7552	GB/T 2312—1980，85—50
6532	跤	G0-7553	GB/T 2312—1980，85—51
6533	踉	G0-7554	GB/T 2312—1980，85—52
6534	跽	G0-7555	GB/T 2312—1980，85—53
6535	踔	G0-7556	GB/T 2312—1980，85—54
6536	踝	G0-7557	GB/T 2312—1980，85—55
6537	踟	G0-7558	GB/T 2312—1980，85—56
6538	踬	G0-7559	GB/T 2312—1980，85—57
6539	踮	G0-755A	GB/T 2312—1980，85—58
6540	踣	G0-755B	GB/T 2312—1980，85—59
6541	踯	G0-755C	GB/T 2312—1980，85—60
6542	踺	G0-755D	GB/T 2312—1980，85—61
6543	蹀	G0-755E	GB/T 2312—1980，85—62
6544	踹	G0-755F	GB/T 2312—1980，85—63
6545	踵	G0-7560	GB/T 2312—1980，85—64
6546	踽	G0-7561	GB/T 2312—1980，85—65
6547	踱	G0-7562	GB/T 2312—1980，85—66
6548	蹉	G0-7563	GB/T 2312—1980，85—67
6549	蹁	G0-7564	GB/T 2312—1980，85—68
6550	蹂	G0-7565	GB/T 2312—1980，85—69
6551	蹑	G0-7566	GB/T 2312—1980，85—70
6552	蹒	G0-7567	GB/T 2312—1980，85—71
6553	蹊	G0-7568	GB/T 2312—1980，85—72
6554	蹰	G0-7569	GB/T 2312—1980，85—73
6555	蹶	G0-756A	GB/T 2312—1980，85—74
6556	蹼	G0-756B	GB/T 2312—1980，85—75
6557	蹯	G0-756C	GB/T 2312—1980，85—76
6558	蹴	G0-756D	GB/T 2312—1980，85—77
6559	躅	G0-756E	GB/T 2312—1980，85—78
6560	躏	G0-756F	GB/T 2312—1980，85—79
6561	躔	G0-7570	GB/T 2312—1980，85—80
6562	躐	G0-7571	GB/T 2312—1980，85—81
6563	躜	G0-7572	GB/T 2312—1980，85—82
6564	躞	G0-7573	GB/T 2312—1980，85—83
6565	豸	G0-7574	GB/T 2312—1980，85—84
6566	貂	G0-7575	GB/T 2312—1980，85—85
6567	貊	G0-7576	GB/T 2312—1980，85—86
6568	貅	G0-7577	GB/T 2312—1980，85—87
6569	貘	G0-7578	GB/T 2312—1980，85—88
6570	貔	G0-7579	GB/T 2312—1980，85—89
6571	斛	G0-757A	GB/T 2312—1980，85—90
6572	觖	G0-757B	GB/T 2312—1980，85—91
6573	觞	G0-757C	GB/T 2312—1980，85—92
6574	觚	G0-757D	GB/T 2312—1980，85—93
6575	觜	G0-757E	GB/T 2312—1980，85—94
6576	觥	G0-7621	GB/T 2312—1980，86—01
6577	觫	G0-7622	GB/T 2312—1980，86—02
6578	觯	G0-7623	GB/T 2312—1980，86—03
6579	訾	G0-7624	GB/T 2312—1980，86—04
6580	謦	G0-7625	GB/T 2312—1980，86—05
6581	靓	G0-7626	GB/T 2312—1980，86—06
6582	雩	G0-7627	GB/T 2312—1980，86—07
6583	雳	G0-7628	GB/T 2312—1980，86—08
6584	雯	G0-7629	GB/T 2312—1980，86—09
6585	霆	G0-762A	GB/T 2312—1980，86—10
6586	霁	G0-762B	GB/T 2312—1980，86—11
6587	霈	G0-762C	GB/T 2312—1980，86—12
6588	霏	G0-762D	GB/T 2312—1980，86—13
6589	霎	G0-762E	GB/T 2312—1980，86—14
6590	霪	G0-762F	GB/T 2312—1980，86—15
6591	霭	G0-7630	GB/T 2312—1980，86—16
6592	霰	G0-7631	GB/T 2312—1980，86—17
6593	霾	G0-7632	GB/T 2312—1980，86—18
6594	龀	G0-7633	GB/T 2312—1980，86—19
6595	龃	G0-7634	GB/T 2312—1980，86—20
6596	龅	G0-7635	GB/T 2312—1980，86—21
6597	龆	G0-7636	GB/T 2312—1980，86—22
6598	龇	G0-7637	GB/T 2312—1980，86—23
6599	龈	G0-7638	GB/T 2312—1980，86—24
6600	龉	G0-7639	GB/T 2312—1980，86—25
6601	龊	G0-763A	GB/T 2312—1980，86—26
6602	龌	G0-763B	GB/T 2312—1980，86—27
6603	黾	G0-763C	GB/T 2312—1980，86—28
6604	鼋	G0-763D	GB/T 2312—1980，86—29
6605	鼍	G0-763E	GB/T 2312—1980，86—30
6606	隹	G0-763F	GB/T 2312—1980，86—31
6607	隼	G0-7640	GB/T 2312—1980，86—32
6608	隽	G0-7641	GB/T 2312—1980，86—33
6609	雎	G0-7642	GB/T 2312—1980，86—34
6610	雒	G0-7643	GB/T 2312—1980，86—35
6611	瞿	G0-7644	GB/T 2312—1980，86—36
6612	雠	G0-7645	GB/T 2312—1980，86—37
6613	銎	G0-7646	GB/T 2312—1980，86—38
6614	銮	G0-7647	GB/T 2312—1980，86—39
6615	鋈	G0-7648	GB/T 2312—1980，86—40
6616	錾	G0-7649	GB/T 2312—1980，86—41
6617	鍪	G0-764A	GB/T 2312—1980，86—42
6618	鏊	G0-764B	GB/T 2312—1980，86—43
6619	鎏	G0-764C	GB/T 2312—1980，86—44
6620	鐾	G0-764D	GB/T 2312—1980，86—45
6621	鑫	G0-764E	GB/T 2312—1980，86—46
6622	鱿	G0-764F	GB/T 2312—1980，86—47
6623	鲂	G0-7650	GB/T 2312—1980，86—48
6624	鲅	G0-7651	GB/T 2312—1980，86—49
6625	鲆	G0-7652	GB/T 2312—1980，86—50
6626	鲇	G0-7653	GB/T 2312—1980，86—51
6627	鲈	G0-7654	GB/T 2312—1980，86—52
6628	稣	G0-7655	GB/T 2312—1980，86—53
6629	鲋	G0-7656	GB/T 2312—1980，86—54
6630	鲎	G0-7657	GB/T 2312—1980，86—55
6631	鲐	G0-7658	GB/T 2312—1980，86—56
6632	鲑	G0-7659	GB/T 2312—1980，86—57
6633	鲒	G0-765A	GB/T 2312—1980，86—58
6634	鲔	G0-765B	GB/T 2312—1980，86—59
6635	鲕	G0-765C	GB/T 2312—1980，86—60
6636	鲚	G0-765D	GB/T 2312—1980，86—61
6637	鲛	G0-765E	GB/T 2312—1980，86—62
6638	鲞	G0-765F	GB/T 2312—1980，86—63
6639	鲟	G0-7660	GB/T 2312—1980，86—64
6640	鲠	G0-7661	GB/T 2312—1980，86—65
6641	鲡	G0-7662	GB/T 2312—1980，86—66
6642	鲢	G0-7663	GB/T 2312—1980，86—67
6643	鲣	G0-7664	GB/T 2312—1980，86—68
6644	鲥	G0-7665	GB/T 2312—1980，86—69
6645	鲦	G0-7666	GB/T 2312—1980，86—70
6646	鲧	G0-7667	GB/T 2312—1980，86—71
6647	鲨	G0-7668	GB/T 2312—1980，86—72
6648	鲩	G0-7669	GB/T 2312—1980，86—73
6649	鲫	G0-766A	GB/T 2312—1980，86—74
6650	鲭	G0-766B	GB/T 2312—1980，86—75
6651	鲮	G0-766C	GB/T 2312—1980，86—76
6652	鲰	G0-766D	GB/T 2312—1980，86—77
6653	鲱	G0-766E	GB/T 2312—1980，86—78
6654	鲲	G0-766F	GB/T 2312—1980，86—79
6655	鲳	G0-7670	GB/T 2312—1980，86—80
6656	鲴	G0-7671	GB/T 2312—1980，86—81
6657	鲵	G0-7672	GB/T 2312—1980，86—82
6658	鲶	G0-7673	GB/T 2312—1980，86—83
6659	鲷	G0-7674	GB/T 2312—1980，86—84
6660	鲺	G0-7675	GB/T 2312—1980，86—85
6661	鲻	G0-7676	GB/T 2312—1980，86—86
6662	鲼	G0-7677	GB/T 2312—1980，86—87
6663	鲽	G0-7678	GB/T 2312—1980，86—88
6664	鳄	G0-7679	GB/T 2312—1980，86—89
6665	鳅	G0-767A	GB/T 2312—1980，86—90
6666	鳆	G0-767B	GB/T 2312—1980，86—91
6667	鳇	G0-767C	GB/T 2312—1980，86—92
